date,time_block,bed,total_patient_volume
7/24/2023,12,271,227.0
7/24/2023,16,271,222.0
7/24/2023,20,271,224.0
7/25/2023,0,271,232.0
7/25/2023,4,271,238.0
7/25/2023,8,271,240.0
7/25/2023,12,271,239.0
7/25/2023,16,271,224.0
7/25/2023,20,271,227.0
7/26/2023,0,271,232.0
7/26/2023,4,271,235.0
7/26/2023,8,271,235.0
7/26/2023,12,271,231.0
7/26/2023,16,271,213.0
7/26/2023,20,271,215.0
7/27/2023,0,271,222.0
7/27/2023,4,271,227.0
7/27/2023,8,271,229.0
7/27/2023,12,271,227.0
7/27/2023,16,271,216.0
7/27/2023,20,271,217.0
7/28/2023,0,271,225.0
7/28/2023,4,271,234.0
7/28/2023,8,271,237.0
7/28/2023,12,271,236.0
7/28/2023,16,271,220.0
7/28/2023,20,271,220.0
7/29/2023,0,271,221.0
7/29/2023,4,271,225.0
7/29/2023,8,271,226.0
7/29/2023,12,271,224.0
7/29/2023,16,271,213.0
7/29/2023,20,271,219.0
7/30/2023,0,271,227.0
7/30/2023,4,271,229.0
7/30/2023,8,271,232.0
7/30/2023,12,271,233.0
7/30/2023,16,271,226.0
7/30/2023,20,271,231.0
7/31/2023,0,271,236.0
7/31/2023,4,271,240.0
7/31/2023,8,271,240.0
7/31/2023,12,271,239.0
7/31/2023,16,271,244.0
7/31/2023,20,271,246.0
8/1/2023,0,271,
8/1/2023,4,271,
8/1/2023,8,271,
8/1/2023,12,271,
8/1/2023,16,271,
8/1/2023,20,271,
8/2/2023,0,271,
8/2/2023,4,271,
8/2/2023,8,271,
8/2/2023,12,271,
8/2/2023,16,271,
8/2/2023,20,271,
8/3/2023,0,271,
8/3/2023,4,271,
8/3/2023,8,271,
8/3/2023,12,271,
8/3/2023,16,271,
8/3/2023,20,271,
8/4/2023,0,271,
8/4/2023,4,271,
8/4/2023,8,271,
8/4/2023,12,271,
8/4/2023,16,271,
8/4/2023,20,271,
8/5/2023,0,271,
8/5/2023,4,271,
8/5/2023,8,271,
8/5/2023,12,271,
8/5/2023,16,271,
8/5/2023,20,271,
8/6/2023,0,271,
8/6/2023,4,271,
8/6/2023,8,271,
8/6/2023,12,271,
8/6/2023,16,271,
8/6/2023,20,271,
8/7/2023,0,271,
8/7/2023,4,271,
8/7/2023,8,271,
8/7/2023,12,271,
8/7/2023,16,271,
8/7/2023,20,271,
8/8/2023,0,271,
8/8/2023,4,271,
8/8/2023,8,271,
8/8/2023,12,271,
8/8/2023,16,271,
8/8/2023,20,271,
8/9/2023,0,271,
8/9/2023,4,271,
8/9/2023,8,271,
8/9/2023,12,271,
8/9/2023,16,271,
8/9/2023,20,271,
8/10/2023,0,271,
8/10/2023,4,271,
8/10/2023,8,271,
8/10/2023,12,271,
8/10/2023,16,271,
8/10/2023,20,271,
8/11/2023,0,271,
8/11/2023,4,271,
8/11/2023,8,271,
8/11/2023,12,271,
8/11/2023,16,271,
8/11/2023,20,271,
8/12/2023,0,271,
8/12/2023,4,271,
8/12/2023,8,271,
8/12/2023,12,271,
8/12/2023,16,271,
8/12/2023,20,271,
8/13/2023,0,271,
8/13/2023,4,271,
8/13/2023,8,271,
8/13/2023,12,271,
8/13/2023,16,271,
8/13/2023,20,271,
8/14/2023,0,271,
8/14/2023,4,271,
8/14/2023,8,271,
8/14/2023,12,271,
8/14/2023,16,271,
8/14/2023,20,271,
8/15/2023,0,271,
8/15/2023,4,271,
8/15/2023,8,271,
8/15/2023,12,271,
8/15/2023,16,271,
8/15/2023,20,271,
8/16/2023,0,271,
8/16/2023,4,271,
8/16/2023,8,271,
8/16/2023,12,271,
8/16/2023,16,271,
8/16/2023,20,271,
8/17/2023,0,271,
8/17/2023,4,271,
8/17/2023,8,271,
8/17/2023,12,271,
8/17/2023,16,271,
8/17/2023,20,271,
8/18/2023,0,271,
8/18/2023,4,271,
8/18/2023,8,271,
8/18/2023,12,271,
8/18/2023,16,271,
8/18/2023,20,271,
8/19/2023,0,271,
8/19/2023,4,271,
8/19/2023,8,271,
8/19/2023,12,271,
8/19/2023,16,271,
8/19/2023,20,271,
8/20/2023,0,271,
8/20/2023,4,271,
8/20/2023,8,271,
8/20/2023,12,271,
8/20/2023,16,271,
8/20/2023,20,271,
8/21/2023,0,271,
8/21/2023,4,271,
8/21/2023,8,271,
8/21/2023,12,271,
8/21/2023,16,271,
8/21/2023,20,271,
8/22/2023,0,271,
8/22/2023,4,271,
8/22/2023,8,271,
8/22/2023,12,271,
8/22/2023,16,271,
8/22/2023,20,271,
8/23/2023,0,271,
8/23/2023,4,271,
8/23/2023,8,271,
8/23/2023,12,271,
8/23/2023,16,271,
8/23/2023,20,271,
8/24/2023,0,271,
8/24/2023,4,271,
8/24/2023,8,271,
8/24/2023,12,271,
8/24/2023,16,271,
8/24/2023,20,271,
8/25/2023,0,271,
8/25/2023,4,271,
8/25/2023,8,271,
8/25/2023,12,271,
8/25/2023,16,271,
8/25/2023,20,271,
8/26/2023,0,271,
8/26/2023,4,271,
8/26/2023,8,271,
8/26/2023,12,271,
8/26/2023,16,271,
8/26/2023,20,271,
8/27/2023,0,271,
8/27/2023,4,271,
8/27/2023,8,271,
8/27/2023,12,271,
8/27/2023,16,271,
8/27/2023,20,271,
8/28/2023,0,271,
8/28/2023,4,271,
8/28/2023,8,271,
8/28/2023,12,271,
8/28/2023,16,271,
8/28/2023,20,271,
8/29/2023,0,271,
8/29/2023,4,271,
8/29/2023,8,271,
8/29/2023,12,271,
8/29/2023,16,271,
8/29/2023,20,271,
8/30/2023,0,271,
8/30/2023,4,271,
8/30/2023,8,271,
8/30/2023,12,271,
8/30/2023,16,271,
8/30/2023,20,271,
8/31/2023,0,271,
8/31/2023,4,271,
8/31/2023,8,271,
8/31/2023,12,271,
8/31/2023,16,271,
8/31/2023,20,271,
9/1/2023,0,271,
9/1/2023,4,271,
9/1/2023,8,271,
9/1/2023,12,271,
9/1/2023,16,271,
9/1/2023,20,271,
9/2/2023,0,271,
9/2/2023,4,271,
9/2/2023,8,271,
9/2/2023,12,271,
9/2/2023,16,271,
9/2/2023,20,271,
9/3/2023,0,271,
9/3/2023,4,271,
9/3/2023,8,271,
9/3/2023,12,271,
9/3/2023,16,271,
9/3/2023,20,271,
9/4/2023,0,271,
9/4/2023,4,271,
9/4/2023,8,271,
9/4/2023,12,271,
9/4/2023,16,271,
9/4/2023,20,271,
9/5/2023,0,271,
9/5/2023,4,271,
9/5/2023,8,271,
9/5/2023,12,271,
9/5/2023,16,271,
9/5/2023,20,271,
9/6/2023,0,271,
9/6/2023,4,271,
9/6/2023,8,271,
9/6/2023,12,271,
9/6/2023,16,271,
9/6/2023,20,271,
9/7/2023,0,271,
9/7/2023,4,271,
9/7/2023,8,271,
9/7/2023,12,271,
9/7/2023,16,271,
9/7/2023,20,271,
9/8/2023,0,271,
9/8/2023,4,271,
9/8/2023,8,271,
9/8/2023,12,271,
9/8/2023,16,271,
9/8/2023,20,271,
9/9/2023,0,271,
9/9/2023,4,271,
9/9/2023,8,271,
9/9/2023,12,271,
9/9/2023,16,271,
9/9/2023,20,271,
9/10/2023,0,271,
9/10/2023,4,271,
9/10/2023,8,271,
9/10/2023,12,271,
9/10/2023,16,271,
9/10/2023,20,271,
9/11/2023,0,271,
9/11/2023,4,271,
9/11/2023,8,271,
9/11/2023,12,271,
9/11/2023,16,271,
9/11/2023,20,271,
9/12/2023,0,271,
9/12/2023,4,271,
9/12/2023,8,271,
9/12/2023,12,271,
9/12/2023,16,271,
9/12/2023,20,271,
9/13/2023,0,271,
9/13/2023,4,271,
9/13/2023,8,271,
9/13/2023,12,271,
9/13/2023,16,271,
9/13/2023,20,271,
9/14/2023,0,271,
9/14/2023,4,271,
9/14/2023,8,271,
9/14/2023,12,271,
9/14/2023,16,271,
9/14/2023,20,271,
9/15/2023,0,271,
9/15/2023,4,271,
9/15/2023,8,271,
9/15/2023,12,271,
9/15/2023,16,271,
9/15/2023,20,271,
9/16/2023,0,271,
9/16/2023,4,271,
9/16/2023,8,271,
9/16/2023,12,271,
9/16/2023,16,271,
9/16/2023,20,271,
9/17/2023,0,271,
9/17/2023,4,271,
9/17/2023,8,271,
9/17/2023,12,271,
9/17/2023,16,271,
9/17/2023,20,271,
9/18/2023,0,271,
9/18/2023,4,271,
9/18/2023,8,271,
9/18/2023,12,271,
9/18/2023,16,271,
9/18/2023,20,271,
9/19/2023,0,271,
9/19/2023,4,271,
9/19/2023,8,271,
9/19/2023,12,271,
9/19/2023,16,271,
9/19/2023,20,271,
9/20/2023,0,271,
9/20/2023,4,271,
9/20/2023,8,271,
9/20/2023,12,271,
9/20/2023,16,271,
9/20/2023,20,271,
9/21/2023,0,271,
9/21/2023,4,271,
9/21/2023,8,271,
9/21/2023,12,271,
9/21/2023,16,271,
9/21/2023,20,271,
9/22/2023,0,271,
9/22/2023,4,271,
9/22/2023,8,271,
9/22/2023,12,271,
9/22/2023,16,271,
9/22/2023,20,271,
9/23/2023,0,271,
9/23/2023,4,271,
9/23/2023,8,271,
9/23/2023,12,271,
9/23/2023,16,271,
9/23/2023,20,271,
9/24/2023,0,271,
9/24/2023,4,271,
9/24/2023,8,271,
9/24/2023,12,271,
9/24/2023,16,271,
9/24/2023,20,271,
9/25/2023,0,271,
9/25/2023,4,271,
9/25/2023,8,271,
9/25/2023,12,271,
9/25/2023,16,271,
9/25/2023,20,271,
9/26/2023,0,271,
9/26/2023,4,271,
9/26/2023,8,271,
9/26/2023,12,271,
9/26/2023,16,271,
9/26/2023,20,271,
9/27/2023,0,271,
9/27/2023,4,271,
9/27/2023,8,271,
9/27/2023,12,271,
9/27/2023,16,271,
9/27/2023,20,271,
9/28/2023,0,271,
9/28/2023,4,271,
9/28/2023,8,271,
9/28/2023,12,271,
9/28/2023,16,271,
9/28/2023,20,271,
9/29/2023,0,271,
9/29/2023,4,271,
9/29/2023,8,271,
9/29/2023,12,271,
9/29/2023,16,271,
9/29/2023,20,271,
